ShipType,UnitNumber,Length,Width,Height,Thickness,BoxVolume,ProductVolume
Box,B028352,1.700000,1.600000,1.100000,0.200000,2.992000000,2.400000000
Box,B028353,1.700000,1.600000,1.100000,0.400000,2.992000000,1.890000000
Box,B028354,1.700000,1.600000,1.100000,0.600000,2.992000000,1.456000000
Box,B028355,1.700000,1.600000,1.100000,0.800000,2.992000000,1.092000000
Box,B028356,1.700000,1.600000,1.100000,1.000000,2.992000000,0.792000000
Box,B028357,1.700000,1.600000,1.200000,0.000000,3.264000000,3.264000000
Box,B028358,1.700000,1.600000,1.200000,0.200000,3.264000000,2.640000000
Box,B028359,1.700000,1.600000,1.200000,0.400000,3.264000000,2.100000000
Box,B028360,1.700000,1.600000,1.200000,0.600000,3.264000000,1.638000000
Box,B028361,1.700000,1.600000,1.200000,0.800000,3.264000000,1.248000000
Box,B028362,1.700000,1.600000,1.200000,1.000000,3.264000000,0.924000000
Box,B028363,1.700000,1.600000,1.300000,0.000000,3.536000000,3.536000000
Box,B028364,1.700000,1.600000,1.300000,0.200000,3.536000000,2.880000000
Box,B028365,1.700000,1.600000,1.300000,0.400000,3.536000000,2.310000000
Box,B028366,1.700000,1.600000,1.300000,0.600000,3.536000000,1.820000000
Box,B028367,1.700000,1.600000,1.300000,0.800000,3.536000000,1.404000000
Box,B028368,1.700000,1.600000,1.300000,1.000000,3.536000000,1.056000000
Box,B028369,1.700000,1.600000,1.400000,0.000000,3.808000000,3.808000000
Box,B028370,1.700000,1.600000,1.400000,0.200000,3.808000000,3.120000000
Box,B028371,1.700000,1.600000,1.400000,0.400000,3.808000000,2.520000000
Box,B028372,1.700000,1.600000,1.400000,0.600000,3.808000000,2.002000000
Box,B028373,1.700000,1.600000,1.400000,0.800000,3.808000000,1.560000000
Box,B028374,1.700000,1.600000,1.400000,1.000000,3.808000000,1.188000000
Box,B028375,1.700000,1.600000,1.500000,0.000000,4.080000000,4.080000000
Box,B028376,1.700000,1.600000,1.500000,0.200000,4.080000000,3.360000000
Box,B028377,1.700000,1.600000,1.500000,0.400000,4.080000000,2.730000000
Box,B028378,1.700000,1.600000,1.500000,0.600000,4.080000000,2.184000000
Box,B028379,1.700000,1.600000,1.500000,0.800000,4.080000000,1.716000000
Box,B028380,1.700000,1.600000,1.500000,1.000000,4.080000000,1.320000000
Box,B028381,1.700000,1.600000,1.600000,0.000000,4.352000000,4.352000000
Box,B028382,1.700000,1.600000,1.600000,0.200000,4.352000000,3.600000000
Box,B028383,1.700000,1.600000,1.600000,0.400000,4.352000000,2.940000000
Box,B028384,1.700000,1.600000,1.600000,0.600000,4.352000000,2.366000000
Box,B028385,1.700000,1.600000,1.600000,0.800000,4.352000000,1.872000000
Box,B028386,1.700000,1.600000,1.600000,1.000000,4.352000000,1.452000000
Box,B028387,1.700000,1.600000,1.700000,0.000000,4.624000000,4.624000000
Box,B028388,1.700000,1.600000,1.700000,0.200000,4.624000000,3.840000000
Box,B028389,1.700000,1.600000,1.700000,0.400000,4.624000000,3.150000000
Box,B028390,1.700000,1.600000,1.700000,0.600000,4.624000000,2.548000000
Box,B028391,1.700000,1.600000,1.700000,0.800000,4.624000000,2.028000000
Box,B028392,1.700000,1.600000,1.700000,1.000000,4.624000000,1.584000000
Box,B028393,1.700000,1.600000,1.800000,0.000000,4.896000000,4.896000000
Box,B028394,1.700000,1.600000,1.800000,0.200000,4.896000000,4.080000000
Box,B028395,1.700000,1.600000,1.800000,0.400000,4.896000000,3.360000000
Box,B028396,1.700000,1.600000,1.800000,0.600000,4.896000000,2.730000000
Box,B028397,1.700000,1.600000,1.800000,0.800000,4.896000000,2.184000000
Box,B028398,1.700000,1.600000,1.800000,1.000000,4.896000000,1.716000000
Box,B028399,1.700000,1.600000,1.900000,0.000000,5.168000000,5.168000000
Box,B028400,1.700000,1.600000,1.900000,0.200000,5.168000000,4.320000000
Box,B028401,1.700000,1.600000,1.900000,0.400000,5.168000000,3.570000000
Box,B028402,1.700000,1.600000,1.900000,0.600000,5.168000000,2.912000000
Box,B028403,1.700000,1.600000,1.900000,0.800000,5.168000000,2.340000000
Box,B028404,1.700000,1.600000,1.900000,1.000000,5.168000000,1.848000000
Box,B028405,1.700000,1.600000,2.000000,0.000000,5.440000000,5.440000000
Box,B028406,1.700000,1.600000,2.000000,0.200000,5.440000000,4.560000000
Box,B028407,1.700000,1.600000,2.000000,0.400000,5.440000000,3.780000000
Box,B028408,1.700000,1.600000,2.000000,0.600000,5.440000000,3.094000000
Box,B028409,1.700000,1.600000,2.000000,0.800000,5.440000000,2.496000000
Box,B028410,1.700000,1.600000,2.000000,1.000000,5.440000000,1.980000000
Box,B028411,1.700000,1.700000,0.100000,0.000000,0.289000000,0.289000000
Box,B028412,1.700000,1.700000,0.200000,0.000000,0.578000000,0.578000000
Box,B028413,1.700000,1.700000,0.200000,0.200000,0.578000000,0.256000000
Box,B028414,1.700000,1.700000,0.300000,0.000000,0.867000000,0.867000000
Box,B028415,1.700000,1.700000,0.300000,0.200000,0.867000000,0.512000000
Box,B028416,1.700000,1.700000,0.300000,0.400000,0.867000000,0.225000000
Box,B028417,1.700000,1.700000,0.400000,0.000000,1.156000000,1.156000000
Box,B028418,1.700000,1.700000,0.400000,0.200000,1.156000000,0.768000000
Box,B028419,1.700000,1.700000,0.400000,0.400000,1.156000000,0.450000000
Box,B028420,1.700000,1.700000,0.400000,0.600000,1.156000000,0.196000000
Box,B028421,1.700000,1.700000,0.500000,0.000000,1.445000000,1.445000000
Box,B028422,1.700000,1.700000,0.500000,0.200000,1.445000000,1.024000000
Box,B028423,1.700000,1.700000,0.500000,0.400000,1.445000000,0.675000000
Box,B028424,1.700000,1.700000,0.500000,0.600000,1.445000000,0.392000000
Box,B028425,1.700000,1.700000,0.500000,0.800000,1.445000000,0.169000000
Box,B028426,1.700000,1.700000,0.600000,0.000000,1.734000000,1.734000000
Box,B028427,1.700000,1.700000,0.600000,0.200000,1.734000000,1.280000000
Box,B028428,1.700000,1.700000,0.600000,0.400000,1.734000000,0.900000000
Box,B028429,1.700000,1.700000,0.600000,0.600000,1.734000000,0.588000000
Box,B028430,1.700000,1.700000,0.600000,0.800000,1.734000000,0.338000000
Box,B028431,1.700000,1.700000,0.600000,1.000000,1.734000000,0.144000000
Box,B028432,1.700000,1.700000,0.700000,0.000000,2.023000000,2.023000000
Box,B028433,1.700000,1.700000,0.700000,0.200000,2.023000000,1.536000000
Box,B028434,1.700000,1.700000,0.700000,0.400000,2.023000000,1.125000000
Box,B028435,1.700000,1.700000,0.700000,0.600000,2.023000000,0.784000000
Box,B028436,1.700000,1.700000,0.700000,0.800000,2.023000000,0.507000000
Box,B028437,1.700000,1.700000,0.700000,1.000000,2.023000000,0.288000000
Box,B028438,1.700000,1.700000,0.800000,0.000000,2.312000000,2.312000000
Box,B028439,1.700000,1.700000,0.800000,0.200000,2.312000000,1.792000000
Box,B028440,1.700000,1.700000,0.800000,0.400000,2.312000000,1.350000000
Box,B028441,1.700000,1.700000,0.800000,0.600000,2.312000000,0.980000000
Box,B028442,1.700000,1.700000,0.800000,0.800000,2.312000000,0.676000000
Box,B028443,1.700000,1.700000,0.800000,1.000000,2.312000000,0.432000000
Box,B028444,1.700000,1.700000,0.900000,0.000000,2.601000000,2.601000000
Box,B028445,1.700000,1.700000,0.900000,0.200000,2.601000000,2.048000000
Box,B028446,1.700000,1.700000,0.900000,0.400000,2.601000000,1.575000000
Box,B028447,1.700000,1.700000,0.900000,0.600000,2.601000000,1.176000000
Box,B028448,1.700000,1.700000,0.900000,0.800000,2.601000000,0.845000000
Box,B028449,1.700000,1.700000,0.900000,1.000000,2.601000000,0.576000000
Box,B028450,1.700000,1.700000,1.000000,0.000000,2.890000000,2.890000000
Box,B028451,1.700000,1.700000,1.000000,0.200000,2.890000000,2.304000000
Box,B028452,1.700000,1.700000,1.000000,0.400000,2.890000000,1.800000000
Box,B028453,1.700000,1.700000,1.000000,0.600000,2.890000000,1.372000000
Box,B028454,1.700000,1.700000,1.000000,0.800000,2.890000000,1.014000000
Box,B028455,1.700000,1.700000,1.000000,1.000000,2.890000000,0.720000000
Box,B028456,1.700000,1.700000,1.100000,0.000000,3.179000000,3.179000000
Box,B028457,1.700000,1.700000,1.100000,0.200000,3.179000000,2.560000000
Box,B028458,1.700000,1.700000,1.100000,0.400000,3.179000000,2.025000000
Box,B028459,1.700000,1.700000,1.100000,0.600000,3.179000000,1.568000000
Box,B028460,1.700000,1.700000,1.100000,0.800000,3.179000000,1.183000000
Box,B028461,1.700000,1.700000,1.100000,1.000000,3.179000000,0.864000000
Box,B028462,1.700000,1.700000,1.200000,0.000000,3.468000000,3.468000000
Box,B028463,1.700000,1.700000,1.200000,0.200000,3.468000000,2.816000000
Box,B028464,1.700000,1.700000,1.200000,0.400000,3.468000000,2.250000000
Box,B028465,1.700000,1.700000,1.200000,0.600000,3.468000000,1.764000000
Box,B028466,1.700000,1.700000,1.200000,0.800000,3.468000000,1.352000000
Box,B028467,1.700000,1.700000,1.200000,1.000000,3.468000000,1.008000000
Box,B028468,1.700000,1.700000,1.300000,0.000000,3.757000000,3.757000000
Box,B028469,1.700000,1.700000,1.300000,0.200000,3.757000000,3.072000000
Box,B028470,1.700000,1.700000,1.300000,0.400000,3.757000000,2.475000000
Box,B028471,1.700000,1.700000,1.300000,0.600000,3.757000000,1.960000000
Box,B028472,1.700000,1.700000,1.300000,0.800000,3.757000000,1.521000000
Box,B028473,1.700000,1.700000,1.300000,1.000000,3.757000000,1.152000000
Box,B028474,1.700000,1.700000,1.400000,0.000000,4.046000000,4.046000000
Box,B028475,1.700000,1.700000,1.400000,0.200000,4.046000000,3.328000000
Box,B028476,1.700000,1.700000,1.400000,0.400000,4.046000000,2.700000000
Box,B028477,1.700000,1.700000,1.400000,0.600000,4.046000000,2.156000000
Box,B028478,1.700000,1.700000,1.400000,0.800000,4.046000000,1.690000000
Box,B028479,1.700000,1.700000,1.400000,1.000000,4.046000000,1.296000000
Box,B028480,1.700000,1.700000,1.500000,0.000000,4.335000000,4.335000000
Box,B028481,1.700000,1.700000,1.500000,0.200000,4.335000000,3.584000000
Box,B028482,1.700000,1.700000,1.500000,0.400000,4.335000000,2.925000000
Box,B028483,1.700000,1.700000,1.500000,0.600000,4.335000000,2.352000000
Box,B028484,1.700000,1.700000,1.500000,0.800000,4.335000000,1.859000000
Box,B028485,1.700000,1.700000,1.500000,1.000000,4.335000000,1.440000000
Box,B028486,1.700000,1.700000,1.600000,0.000000,4.624000000,4.624000000
Box,B028487,1.700000,1.700000,1.600000,0.200000,4.624000000,3.840000000
Box,B028488,1.700000,1.700000,1.600000,0.400000,4.624000000,3.150000000
Box,B028489,1.700000,1.700000,1.600000,0.600000,4.624000000,2.548000000
Box,B028490,1.700000,1.700000,1.600000,0.800000,4.624000000,2.028000000
Box,B028491,1.700000,1.700000,1.600000,1.000000,4.624000000,1.584000000
Box,B028492,1.700000,1.700000,1.700000,0.000000,4.913000000,4.913000000
Box,B028493,1.700000,1.700000,1.700000,0.200000,4.913000000,4.096000000
Box,B028494,1.700000,1.700000,1.700000,0.400000,4.913000000,3.375000000
Box,B028495,1.700000,1.700000,1.700000,0.600000,4.913000000,2.744000000
Box,B028496,1.700000,1.700000,1.700000,0.800000,4.913000000,2.197000000
Box,B028497,1.700000,1.700000,1.700000,1.000000,4.913000000,1.728000000
Box,B028498,1.700000,1.700000,1.800000,0.000000,5.202000000,5.202000000
Box,B028499,1.700000,1.700000,1.800000,0.200000,5.202000000,4.352000000
Box,B028500,1.700000,1.700000,1.800000,0.400000,5.202000000,3.600000000
Box,B028501,1.700000,1.700000,1.800000,0.600000,5.202000000,2.940000000
Box,B028502,1.700000,1.700000,1.800000,0.800000,5.202000000,2.366000000
Box,B028503,1.700000,1.700000,1.800000,1.000000,5.202000000,1.872000000
Box,B028504,1.700000,1.700000,1.900000,0.000000,5.491000000,5.491000000
Box,B028505,1.700000,1.700000,1.900000,0.200000,5.491000000,4.608000000
Box,B028506,1.700000,1.700000,1.900000,0.400000,5.491000000,3.825000000
Box,B028507,1.700000,1.700000,1.900000,0.600000,5.491000000,3.136000000
Box,B028508,1.700000,1.700000,1.900000,0.800000,5.491000000,2.535000000
Box,B028509,1.700000,1.700000,1.900000,1.000000,5.491000000,2.016000000
Box,B028510,1.700000,1.700000,2.000000,0.000000,5.780000000,5.780000000
Box,B028511,1.700000,1.700000,2.000000,0.200000,5.780000000,4.864000000
Box,B028512,1.700000,1.700000,2.000000,0.400000,5.780000000,4.050000000
Box,B028513,1.700000,1.700000,2.000000,0.600000,5.780000000,3.332000000
Box,B028514,1.700000,1.700000,2.000000,0.800000,5.780000000,2.704000000
Box,B028515,1.700000,1.700000,2.000000,1.000000,5.780000000,2.160000000
Box,B028516,1.700000,1.800000,0.100000,0.000000,0.306000000,0.306000000
Box,B028517,1.700000,1.800000,0.200000,0.000000,0.612000000,0.612000000
Box,B028518,1.700000,1.800000,0.200000,0.200000,0.612000000,0.272000000
Box,B028519,1.700000,1.800000,0.300000,0.000000,0.918000000,0.918000000
Box,B028520,1.700000,1.800000,0.300000,0.200000,0.918000000,0.544000000
Box,B028521,1.700000,1.800000,0.300000,0.400000,0.918000000,0.240000000
Box,B028522,1.700000,1.800000,0.400000,0.000000,1.224000000,1.224000000
Box,B028523,1.700000,1.800000,0.400000,0.200000,1.224000000,0.816000000
Box,B028524,1.700000,1.800000,0.400000,0.400000,1.224000000,0.480000000
Box,B028525,1.700000,1.800000,0.400000,0.600000,1.224000000,0.210000000
Box,B028526,1.700000,1.800000,0.500000,0.000000,1.530000000,1.530000000
Box,B028527,1.700000,1.800000,0.500000,0.200000,1.530000000,1.088000000
Box,B028528,1.700000,1.800000,0.500000,0.400000,1.530000000,0.720000000
Box,B028529,1.700000,1.800000,0.500000,0.600000,1.530000000,0.420000000
Box,B028530,1.700000,1.800000,0.500000,0.800000,1.530000000,0.182000000
Box,B028531,1.700000,1.800000,0.600000,0.000000,1.836000000,1.836000000
Box,B028532,1.700000,1.800000,0.600000,0.200000,1.836000000,1.360000000
Box,B028533,1.700000,1.800000,0.600000,0.400000,1.836000000,0.960000000
Box,B028534,1.700000,1.800000,0.600000,0.600000,1.836000000,0.630000000
Box,B028535,1.700000,1.800000,0.600000,0.800000,1.836000000,0.364000000
Box,B028536,1.700000,1.800000,0.600000,1.000000,1.836000000,0.156000000
Box,B028537,1.700000,1.800000,0.700000,0.000000,2.142000000,2.142000000
Box,B028538,1.700000,1.800000,0.700000,0.200000,2.142000000,1.632000000
Box,B028539,1.700000,1.800000,0.700000,0.400000,2.142000000,1.200000000
Box,B028540,1.700000,1.800000,0.700000,0.600000,2.142000000,0.840000000
Box,B028541,1.700000,1.800000,0.700000,0.800000,2.142000000,0.546000000
Box,B028542,1.700000,1.800000,0.700000,1.000000,2.142000000,0.312000000
Box,B028543,1.700000,1.800000,0.800000,0.000000,2.448000000,2.448000000
Box,B028544,1.700000,1.800000,0.800000,0.200000,2.448000000,1.904000000
Box,B028545,1.700000,1.800000,0.800000,0.400000,2.448000000,1.440000000
Box,B028546,1.700000,1.800000,0.800000,0.600000,2.448000000,1.050000000
Box,B028547,1.700000,1.800000,0.800000,0.800000,2.448000000,0.728000000
Box,B028548,1.700000,1.800000,0.800000,1.000000,2.448000000,0.468000000
Box,B028549,1.700000,1.800000,0.900000,0.000000,2.754000000,2.754000000
Box,B028550,1.700000,1.800000,0.900000,0.200000,2.754000000,2.176000000
Box,B028551,1.700000,1.800000,0.900000,0.400000,2.754000000,1.680000000
Box,B028552,1.700000,1.800000,0.900000,0.600000,2.754000000,1.260000000
Box,B028553,1.700000,1.800000,0.900000,0.800000,2.754000000,0.910000000
Box,B028554,1.700000,1.800000,0.900000,1.000000,2.754000000,0.624000000
Box,B028555,1.700000,1.800000,1.000000,0.000000,3.060000000,3.060000000
Box,B028556,1.700000,1.800000,1.000000,0.200000,3.060000000,2.448000000
Box,B028557,1.700000,1.800000,1.000000,0.400000,3.060000000,1.920000000
Box,B028558,1.700000,1.800000,1.000000,0.600000,3.060000000,1.470000000
Box,B028559,1.700000,1.800000,1.000000,0.800000,3.060000000,1.092000000
Box,B028560,1.700000,1.800000,1.000000,1.000000,3.060000000,0.780000000
Box,B028561,1.700000,1.800000,1.100000,0.000000,3.366000000,3.366000000
Box,B028562,1.700000,1.800000,1.100000,0.200000,3.366000000,2.720000000
Box,B028563,1.700000,1.800000,1.100000,0.400000,3.366000000,2.160000000
Box,B028564,1.700000,1.800000,1.100000,0.600000,3.366000000,1.680000000
Box,B028565,1.700000,1.800000,1.100000,0.800000,3.366000000,1.274000000
Box,B028566,1.700000,1.800000,1.100000,1.000000,3.366000000,0.936000000
Box,B028567,1.700000,1.800000,1.200000,0.000000,3.672000000,3.672000000
Box,B028568,1.700000,1.800000,1.200000,0.200000,3.672000000,2.992000000
Box,B028569,1.700000,1.800000,1.200000,0.400000,3.672000000,2.400000000
Box,B028570,1.700000,1.800000,1.200000,0.600000,3.672000000,1.890000000
Box,B028571,1.700000,1.800000,1.200000,0.800000,3.672000000,1.456000000
Box,B028572,1.700000,1.800000,1.200000,1.000000,3.672000000,1.092000000
Box,B028573,1.700000,1.800000,1.300000,0.000000,3.978000000,3.978000000
Box,B028574,1.700000,1.800000,1.300000,0.200000,3.978000000,3.264000000
Box,B028575,1.700000,1.800000,1.300000,0.400000,3.978000000,2.640000000
Box,B028576,1.700000,1.800000,1.300000,0.600000,3.978000000,2.100000000
Box,B028577,1.700000,1.800000,1.300000,0.800000,3.978000000,1.638000000
Box,B028578,1.700000,1.800000,1.300000,1.000000,3.978000000,1.248000000
Box,B028579,1.700000,1.800000,1.400000,0.000000,4.284000000,4.284000000
Box,B028580,1.700000,1.800000,1.400000,0.200000,4.284000000,3.536000000
Box,B028581,1.700000,1.800000,1.400000,0.400000,4.284000000,2.880000000
Box,B028582,1.700000,1.800000,1.400000,0.600000,4.284000000,2.310000000
Box,B028583,1.700000,1.800000,1.400000,0.800000,4.284000000,1.820000000
Box,B028584,1.700000,1.800000,1.400000,1.000000,4.284000000,1.404000000
Box,B028585,1.700000,1.800000,1.500000,0.000000,4.590000000,4.590000000
Box,B028586,1.700000,1.800000,1.500000,0.200000,4.590000000,3.808000000
Box,B028587,1.700000,1.800000,1.500000,0.400000,4.590000000,3.120000000
Box,B028588,1.700000,1.800000,1.500000,0.600000,4.590000000,2.520000000
Box,B028589,1.700000,1.800000,1.500000,0.800000,4.590000000,2.002000000
Box,B028590,1.700000,1.800000,1.500000,1.000000,4.590000000,1.560000000
Box,B028591,1.700000,1.800000,1.600000,0.000000,4.896000000,4.896000000
Box,B028592,1.700000,1.800000,1.600000,0.200000,4.896000000,4.080000000
Box,B028593,1.700000,1.800000,1.600000,0.400000,4.896000000,3.360000000
Box,B028594,1.700000,1.800000,1.600000,0.600000,4.896000000,2.730000000
Box,B028595,1.700000,1.800000,1.600000,0.800000,4.896000000,2.184000000
Box,B028596,1.700000,1.800000,1.600000,1.000000,4.896000000,1.716000000
Box,B028597,1.700000,1.800000,1.700000,0.000000,5.202000000,5.202000000
Box,B028598,1.700000,1.800000,1.700000,0.200000,5.202000000,4.352000000
Box,B028599,1.700000,1.800000,1.700000,0.400000,5.202000000,3.600000000
Box,B028600,1.700000,1.800000,1.700000,0.600000,5.202000000,2.940000000
Box,B028601,1.700000,1.800000,1.700000,0.800000,5.202000000,2.366000000
Box,B028602,1.700000,1.800000,1.700000,1.000000,5.202000000,1.872000000
Box,B028603,1.700000,1.800000,1.800000,0.000000,5.508000000,5.508000000
Box,B028604,1.700000,1.800000,1.800000,0.200000,5.508000000,4.624000000
Box,B028605,1.700000,1.800000,1.800000,0.400000,5.508000000,3.840000000
Box,B028606,1.700000,1.800000,1.800000,0.600000,5.508000000,3.150000000
Box,B028607,1.700000,1.800000,1.800000,0.800000,5.508000000,2.548000000
Box,B028608,1.700000,1.800000,1.800000,1.000000,5.508000000,2.028000000
Box,B028609,1.700000,1.800000,1.900000,0.000000,5.814000000,5.814000000
Box,B028610,1.700000,1.800000,1.900000,0.200000,5.814000000,4.896000000
Box,B028611,1.700000,1.800000,1.900000,0.400000,5.814000000,4.080000000
Box,B028612,1.700000,1.800000,1.900000,0.600000,5.814000000,3.360000000
Box,B028613,1.700000,1.800000,1.900000,0.800000,5.814000000,2.730000000
Box,B028614,1.700000,1.800000,1.900000,1.000000,5.814000000,2.184000000
Box,B028615,1.700000,1.800000,2.000000,0.000000,6.120000000,6.120000000
Box,B028616,1.700000,1.800000,2.000000,0.200000,6.120000000,5.168000000
Box,B028617,1.700000,1.800000,2.000000,0.400000,6.120000000,4.320000000
Box,B028618,1.700000,1.800000,2.000000,0.600000,6.120000000,3.570000000
Box,B028619,1.700000,1.800000,2.000000,0.800000,6.120000000,2.912000000
Box,B028620,1.700000,1.800000,2.000000,1.000000,6.120000000,2.340000000
Box,B028621,1.700000,1.900000,0.100000,0.000000,0.323000000,0.323000000
Box,B028622,1.700000,1.900000,0.200000,0.000000,0.646000000,0.646000000
Box,B028623,1.700000,1.900000,0.200000,0.200000,0.646000000,0.288000000
Box,B028624,1.700000,1.900000,0.300000,0.000000,0.969000000,0.969000000
Box,B028625,1.700000,1.900000,0.300000,0.200000,0.969000000,0.576000000
Box,B028626,1.700000,1.900000,0.300000,0.400000,0.969000000,0.255000000
Box,B028627,1.700000,1.900000,0.400000,0.000000,1.292000000,1.292000000
Box,B028628,1.700000,1.900000,0.400000,0.200000,1.292000000,0.864000000
Box,B028629,1.700000,1.900000,0.400000,0.400000,1.292000000,0.510000000
Box,B028630,1.700000,1.900000,0.400000,0.600000,1.292000000,0.224000000
Box,B028631,1.700000,1.900000,0.500000,0.000000,1.615000000,1.615000000
Box,B028632,1.700000,1.900000,0.500000,0.200000,1.615000000,1.152000000
Box,B028633,1.700000,1.900000,0.500000,0.400000,1.615000000,0.765000000
Box,B028634,1.700000,1.900000,0.500000,0.600000,1.615000000,0.448000000
Box,B028635,1.700000,1.900000,0.500000,0.800000,1.615000000,0.195000000
Box,B028636,1.700000,1.900000,0.600000,0.000000,1.938000000,1.938000000
Box,B028637,1.700000,1.900000,0.600000,0.200000,1.938000000,1.440000000
Box,B028638,1.700000,1.900000,0.600000,0.400000,1.938000000,1.020000000
Box,B028639,1.700000,1.900000,0.600000,0.600000,1.938000000,0.672000000
Box,B028640,1.700000,1.900000,0.600000,0.800000,1.938000000,0.390000000
Box,B028641,1.700000,1.900000,0.600000,1.000000,1.938000000,0.168000000
Box,B028642,1.700000,1.900000,0.700000,0.000000,2.261000000,2.261000000
Box,B028643,1.700000,1.900000,0.700000,0.200000,2.261000000,1.728000000
Box,B028644,1.700000,1.900000,0.700000,0.400000,2.261000000,1.275000000
Box,B028645,1.700000,1.900000,0.700000,0.600000,2.261000000,0.896000000
Box,B028646,1.700000,1.900000,0.700000,0.800000,2.261000000,0.585000000
Box,B028647,1.700000,1.900000,0.700000,1.000000,2.261000000,0.336000000
Box,B028648,1.700000,1.900000,0.800000,0.000000,2.584000000,2.584000000
Box,B028649,1.700000,1.900000,0.800000,0.200000,2.584000000,2.016000000
Box,B028650,1.700000,1.900000,0.800000,0.400000,2.584000000,1.530000000
Box,B028651,1.700000,1.900000,0.800000,0.600000,2.584000000,1.120000000
Box,B028652,1.700000,1.900000,0.800000,0.800000,2.584000000,0.780000000
Box,B028653,1.700000,1.900000,0.800000,1.000000,2.584000000,0.504000000
Box,B028654,1.700000,1.900000,0.900000,0.000000,2.907000000,2.907000000
Box,B028655,1.700000,1.900000,0.900000,0.200000,2.907000000,2.304000000
Box,B028656,1.700000,1.900000,0.900000,0.400000,2.907000000,1.785000000
Box,B028657,1.700000,1.900000,0.900000,0.600000,2.907000000,1.344000000
Box,B028658,1.700000,1.900000,0.900000,0.800000,2.907000000,0.975000000
Box,B028659,1.700000,1.900000,0.900000,1.000000,2.907000000,0.672000000
Box,B028660,1.700000,1.900000,1.000000,0.000000,3.230000000,3.230000000
Box,B028661,1.700000,1.900000,1.000000,0.200000,3.230000000,2.592000000
Box,B028662,1.700000,1.900000,1.000000,0.400000,3.230000000,2.040000000
Box,B028663,1.700000,1.900000,1.000000,0.600000,3.230000000,1.568000000
Box,B028664,1.700000,1.900000,1.000000,0.800000,3.230000000,1.170000000
Box,B028665,1.700000,1.900000,1.000000,1.000000,3.230000000,0.840000000
Box,B028666,1.700000,1.900000,1.100000,0.000000,3.553000000,3.553000000
Box,B028667,1.700000,1.900000,1.100000,0.200000,3.553000000,2.880000000
Box,B028668,1.700000,1.900000,1.100000,0.400000,3.553000000,2.295000000
Box,B028669,1.700000,1.900000,1.100000,0.600000,3.553000000,1.792000000
Box,B028670,1.700000,1.900000,1.100000,0.800000,3.553000000,1.365000000
Box,B028671,1.700000,1.900000,1.100000,1.000000,3.553000000,1.008000000
Box,B028672,1.700000,1.900000,1.200000,0.000000,3.876000000,3.876000000
Box,B028673,1.700000,1.900000,1.200000,0.200000,3.876000000,3.168000000
Box,B028674,1.700000,1.900000,1.200000,0.400000,3.876000000,2.550000000
Box,B028675,1.700000,1.900000,1.200000,0.600000,3.876000000,2.016000000
Box,B028676,1.700000,1.900000,1.200000,0.800000,3.876000000,1.560000000
Box,B028677,1.700000,1.900000,1.200000,1.000000,3.876000000,1.176000000
Box,B028678,1.700000,1.900000,1.300000,0.000000,4.199000000,4.199000000
Box,B028679,1.700000,1.900000,1.300000,0.200000,4.199000000,3.456000000
Box,B028680,1.700000,1.900000,1.300000,0.400000,4.199000000,2.805000000
Box,B028681,1.700000,1.900000,1.300000,0.600000,4.199000000,2.240000000
Box,B028682,1.700000,1.900000,1.300000,0.800000,4.199000000,1.755000000
Box,B028683,1.700000,1.900000,1.300000,1.000000,4.199000000,1.344000000
Box,B028684,1.700000,1.900000,1.400000,0.000000,4.522000000,4.522000000
Box,B028685,1.700000,1.900000,1.400000,0.200000,4.522000000,3.744000000
Box,B028686,1.700000,1.900000,1.400000,0.400000,4.522000000,3.060000000
Box,B028687,1.700000,1.900000,1.400000,0.600000,4.522000000,2.464000000
Box,B028688,1.700000,1.900000,1.400000,0.800000,4.522000000,1.950000000
Box,B028689,1.700000,1.900000,1.400000,1.000000,4.522000000,1.512000000
Box,B028690,1.700000,1.900000,1.500000,0.000000,4.845000000,4.845000000
Box,B028691,1.700000,1.900000,1.500000,0.200000,4.845000000,4.032000000
Box,B028692,1.700000,1.900000,1.500000,0.400000,4.845000000,3.315000000
Box,B028693,1.700000,1.900000,1.500000,0.600000,4.845000000,2.688000000
Box,B028694,1.700000,1.900000,1.500000,0.800000,4.845000000,2.145000000
Box,B028695,1.700000,1.900000,1.500000,1.000000,4.845000000,1.680000000
Box,B028696,1.700000,1.900000,1.600000,0.000000,5.168000000,5.168000000
Box,B028697,1.700000,1.900000,1.600000,0.200000,5.168000000,4.320000000
Box,B028698,1.700000,1.900000,1.600000,0.400000,5.168000000,3.570000000
Box,B028699,1.700000,1.900000,1.600000,0.600000,5.168000000,2.912000000
Box,B028700,1.700000,1.900000,1.600000,0.800000,5.168000000,2.340000000
Box,B028701,1.700000,1.900000,1.600000,1.000000,5.168000000,1.848000000
Box,B028702,1.700000,1.900000,1.700000,0.000000,5.491000000,5.491000000
Box,B028703,1.700000,1.900000,1.700000,0.200000,5.491000000,4.608000000
Box,B028704,1.700000,1.900000,1.700000,0.400000,5.491000000,3.825000000
Box,B028705,1.700000,1.900000,1.700000,0.600000,5.491000000,3.136000000
Box,B028706,1.700000,1.900000,1.700000,0.800000,5.491000000,2.535000000
Box,B028707,1.700000,1.900000,1.700000,1.000000,5.491000000,2.016000000
Box,B028708,1.700000,1.900000,1.800000,0.000000,5.814000000,5.814000000
